@relation NBA_Teams
@attribute game_id NUMERIC
@attribute season_year NUMERIC
@attribute finals_match {'T','F'}
@attribute fg3_attempted_total NUMERIC
@attribute fg3_made_total NUMERIC
@attribute fg3_percent_average NUMERIC
@attribute fg_attempted_total NUMERIC
@attribute fg_made_total NUMERIC
@attribute fg_percent_average NUMERIC
@attribute ft_attempted_total NUMERIC
@attribute ft_made_total NUMERIC
@attribute ft_percent_average NUMERIC
@attribute total_minutes NUMERIC
@attribute opponent_id {Boston_Celtics,Phoenix_Suns,New_York_Knicks,Charlotte_Hornets,Utah_Jazz,Dallas_Mavericks,Toronto_Raptors,Portland_Trail_Blazers,Detroit_Pistons,Chicago_Bulls,Denver_Nuggets,Orlando_Magic,Cleveland_Cavaliers,Philadelphia_76ers,Oklahoma_City_Thunder,Brooklyn_Nets,Minnesota_Timberwolves,Los_Angeles_Clippers,Sacramento_Kings,Golden_State_Warriors,Los_Angeles_Lakers,San_Antonio_Spurs,New_Orleans_Pelicans,Milwaukee_Bucks,Memphis_Grizzlies,Houston_Rockets,Washington_Wizards,Atlanta_Hawks,Miami_Heat,Indiana_Pacers}
@attribute total_points_scored NUMERIC
@attribute total_players_accounted NUMERIC
@attribute average_time_played NUMERIC
@attribute team_label {Boston_Celtics,Phoenix_Suns,New_York_Knicks,Charlotte_Hornets,Utah_Jazz,Dallas_Mavericks,Toronto_Raptors,Portland_Trail_Blazers,Detroit_Pistons,Chicago_Bulls,Denver_Nuggets,Orlando_Magic,Cleveland_Cavaliers,Philadelphia_76ers,Oklahoma_City_Thunder,Brooklyn_Nets,Minnesota_Timberwolves,Los_Angeles_Clippers,Sacramento_Kings,Golden_State_Warriors,Los_Angeles_Lakers,San_Antonio_Spurs,New_Orleans_Pelicans,Milwaukee_Bucks,Memphis_Grizzlies,Houston_Rockets,Washington_Wizards,Atlanta_Hawks,Miami_Heat,Indiana_Pacers}
@data
0335, 13, F, 15.0, 6.0, 0.4, 80.0, 40.0, 0.5, 17.0, 12.0, 0.7058823529411765, 14400.0, 'New_Orleans_Pelicans', 98.0, 10.0, 1440.0, Memphis_Grizzlies
0351, 13, F, 15.0, 5.0, 0.3333333333333333, 83.0, 37.0, 0.4457831325301205, 20.0, 14.0, 0.7, 14400.0, 'Minnesota_Timberwolves', 93.0, 10.0, 1440.0, Memphis_Grizzlies
0366, 13, F, 16.0, 5.0, 0.3125, 91.0, 37.0, 0.4065934065934066, 17.0, 13.0, 0.7647058823529411, 14402.0, 'Los_Angeles_Lakers', 92.0, 11.0, 1309.2727272727273, Memphis_Grizzlies
0377, 13, F, 18.0, 8.0, 0.4444444444444444, 93.0, 37.0, 0.3978494623655914, 14.0, 9.0, 0.6428571428571429, 14400.0, 'Dallas_Mavericks', 91.0, 10.0, 1440.0, Memphis_Grizzlies
0392, 13, F, 9.0, 1.0, 0.1111111111111111, 82.0, 39.0, 0.47560975609756095, 19.0, 16.0, 0.8421052631578947, 14400.0, 'New_York_Knicks', 95.0, 10.0, 1440.0, Memphis_Grizzlies
0413, 13, F, 20.0, 11.0, 0.55, 83.0, 39.0, 0.46987951807228917, 20.0, 15.0, 0.75, 14400.0, 'Utah_Jazz', 104.0, 10.0, 1440.0, Memphis_Grizzlies
0424, 13, F, 18.0, 5.0, 0.2777777777777778, 93.0, 38.0, 0.40860215053763443, 20.0, 11.0, 0.55, 14400.0, 'Houston_Rockets', 92.0, 10.0, 1440.0, Memphis_Grizzlies
0443, 13, F, 19.0, 8.0, 0.42105263157894735, 91.0, 47.0, 0.5164835164835165, 25.0, 18.0, 0.72, 14400.0, 'Denver_Nuggets', 120.0, 12.0, 1200.0, Memphis_Grizzlies
0454, 13, F, 5.0, 0.0, 0.0, 78.0, 35.0, 0.44871794871794873, 28.0, 21.0, 0.75, 14399.0, 'Chicago_Bulls', 91.0, 10.0, 1439.9, Memphis_Grizzlies
0478, 13, F, 14.0, 3.0, 0.21428571428571427, 92.0, 44.0, 0.4782608695652174, 14.0, 8.0, 0.5714285714285714, 14400.0, 'Phoenix_Suns', 99.0, 10.0, 1440.0, Memphis_Grizzlies
0487, 13, F, 12.0, 5.0, 0.4166666666666667, 76.0, 37.0, 0.4868421052631579, 38.0, 29.0, 0.7631578947368421, 14401.0, 'Denver_Nuggets', 108.0, 11.0, 1309.1818181818182, Memphis_Grizzlies
0498, 13, F, 15.0, 8.0, 0.5333333333333333, 92.0, 43.0, 0.4673913043478261, 22.0, 18.0, 0.8181818181818182, 14400.0, 'Detroit_Pistons', 112.0, 11.0, 1309.090909090909, Memphis_Grizzlies
0514, 13, F, 17.0, 6.0, 0.35294117647058826, 99.0, 46.0, 0.46464646464646464, 15.0, 10.0, 0.6666666666666666, 15901.0, 'San_Antonio_Spurs', 108.0, 10.0, 1590.1, Memphis_Grizzlies
0534, 13, F, 15.0, 6.0, 0.4, 86.0, 42.0, 0.4883720930232558, 23.0, 14.0, 0.6086956521739131, 14400.0, 'Phoenix_Suns', 104.0, 10.0, 1440.0, Memphis_Grizzlies
0553, 13, F, 15.0, 6.0, 0.4, 83.0, 43.0, 0.5180722891566265, 20.0, 16.0, 0.8, 14400.0, 'Atlanta_Hawks', 108.0, 10.0, 1440.0, Memphis_Grizzlies
0564, 13, F, 14.0, 4.0, 0.2857142857142857, 80.0, 32.0, 0.4, 27.0, 22.0, 0.8148148148148148, 14400.0, 'Oklahoma_City_Thunder', 90.0, 11.0, 1309.090909090909, Memphis_Grizzlies
0570, 13, F, 20.0, 5.0, 0.25, 82.0, 33.0, 0.4024390243902439, 18.0, 11.0, 0.6111111111111112, 14401.0, 'Milwaukee_Bucks', 82.0, 11.0, 1309.1818181818182, Memphis_Grizzlies
0588, 13, F, 17.0, 6.0, 0.35294117647058826, 78.0, 36.0, 0.46153846153846156, 18.0, 13.0, 0.7222222222222222, 14400.0, 'Sacramento_Kings', 91.0, 10.0, 1440.0, Memphis_Grizzlies
0611, 13, F, 19.0, 7.0, 0.3684210526315789, 74.0, 31.0, 0.4189189189189189, 28.0, 23.0, 0.8214285714285714, 14400.0, 'New_Orleans_Pelicans', 92.0, 11.0, 1309.090909090909, Memphis_Grizzlies
0642, 13, F, 7.0, 4.0, 0.5714285714285714, 78.0, 36.0, 0.46153846153846156, 16.0, 12.0, 0.75, 14400.0, 'Houston_Rockets', 88.0, 10.0, 1440.0, Memphis_Grizzlies
0649, 13, F, 19.0, 7.0, 0.3684210526315789, 88.0, 41.0, 0.4659090909090909, 14.0, 10.0, 0.7142857142857143, 14401.0, 'Houston_Rockets', 99.0, 11.0, 1309.1818181818182, Memphis_Grizzlies
0672, 13, F, 13.0, 6.0, 0.46153846153846156, 83.0, 43.0, 0.5180722891566265, 10.0, 6.0, 0.6, 14400.0, 'Portland_Trail_Blazers', 98.0, 12.0, 1200.0, Memphis_Grizzlies
0684, 13, F, 14.0, 4.0, 0.2857142857142857, 75.0, 41.0, 0.5466666666666666, 16.0, 13.0, 0.8125, 14400.0, 'Sacramento_Kings', 99.0, 10.0, 1440.0, Memphis_Grizzlies
0691, 13, F, 12.0, 4.0, 0.3333333333333333, 80.0, 38.0, 0.475, 22.0, 14.0, 0.6363636363636364, 14400.0, 'Minnesota_Timberwolves', 94.0, 9.0, 1600.0, Memphis_Grizzlies
0702, 13, F, 10.0, 6.0, 0.6, 79.0, 38.0, 0.4810126582278481, 22.0, 17.0, 0.7727272727272727, 14400.0, 'Milwaukee_Bucks', 99.0, 11.0, 1309.090909090909, Memphis_Grizzlies
0716, 13, F, 16.0, 2.0, 0.125, 81.0, 32.0, 0.3950617283950617, 15.0, 11.0, 0.7333333333333333, 14400.0, 'Oklahoma_City_Thunder', 77.0, 10.0, 1440.0, Memphis_Grizzlies
0730, 13, F, 16.0, 6.0, 0.375, 69.0, 37.0, 0.5362318840579711, 22.0, 16.0, 0.7272727272727273, 14400.0, 'Dallas_Mavericks', 96.0, 10.0, 1440.0, Memphis_Grizzlies
0750, 13, F, 12.0, 4.0, 0.3333333333333333, 90.0, 37.0, 0.4111111111111111, 1.0, 1.0, 1.0, 14400.0, 'Atlanta_Hawks', 79.0, 10.0, 1440.0, Memphis_Grizzlies
0760, 13, F, 14.0, 3.0, 0.21428571428571427, 86.0, 33.0, 0.38372093023255816, 16.0, 14.0, 0.875, 15900.0, 'Cleveland_Cavaliers', 83.0, 11.0, 1445.4545454545455, Memphis_Grizzlies
0773, 13, F, 13.0, 3.0, 0.23076923076923078, 70.0, 33.0, 0.4714285714285714, 27.0, 23.0, 0.8518518518518519, 14399.0, 'Washington_Wizards', 92.0, 10.0, 1439.9, Memphis_Grizzlies
0778, 13, F, 12.0, 2.0, 0.16666666666666666, 77.0, 36.0, 0.4675324675324675, 18.0, 12.0, 0.6666666666666666, 14401.0, 'Orlando_Magic', 86.0, 11.0, 1309.1818181818182, Memphis_Grizzlies
0796, 13, F, 12.0, 6.0, 0.5, 75.0, 37.0, 0.49333333333333335, 24.0, 18.0, 0.75, 14400.0, 'New_York_Knicks', 98.0, 10.0, 1440.0, Memphis_Grizzlies
0821, 13, F, 15.0, 5.0, 0.3333333333333333, 87.0, 42.0, 0.4827586206896552, 15.0, 13.0, 0.8666666666666667, 14400.0, 'Los_Angeles_Clippers', 102.0, 11.0, 1309.090909090909, Memphis_Grizzlies
0825, 13, F, 15.0, 4.0, 0.26666666666666666, 79.0, 34.0, 0.43037974683544306, 22.0, 17.0, 0.7727272727272727, 14400.0, 'Charlotte_Hornets', 89.0, 11.0, 1309.090909090909, Memphis_Grizzlies
0857, 13, F, 13.0, 4.0, 0.3076923076923077, 92.0, 45.0, 0.4891304347826087, 21.0, 14.0, 0.6666666666666666, 14400.0, 'Los_Angeles_Lakers', 108.0, 10.0, 1440.0, Memphis_Grizzlies
0868, 13, F, 16.0, 10.0, 0.625, 80.0, 41.0, 0.5125, 20.0, 15.0, 0.75, 14400.0, 'Oklahoma_City_Thunder', 107.0, 10.0, 1440.0, Memphis_Grizzlies
0879, 13, F, 19.0, 9.0, 0.47368421052631576, 81.0, 44.0, 0.5432098765432098, 18.0, 13.0, 0.7222222222222222, 14400.0, 'Cleveland_Cavaliers', 110.0, 10.0, 1440.0, Memphis_Grizzlies
0890, 13, F, 13.0, 6.0, 0.46153846153846156, 79.0, 43.0, 0.5443037974683544, 21.0, 18.0, 0.8571428571428571, 14400.0, 'Washington_Wizards', 110.0, 10.0, 1440.0, Memphis_Grizzlies
0908, 13, F, 15.0, 6.0, 0.4, 79.0, 34.0, 0.43037974683544306, 25.0, 20.0, 0.8, 14402.0, 'Brooklyn_Nets', 94.0, 12.0, 1200.1666666666667, Memphis_Grizzlies
0917, 13, F, 8.0, 5.0, 0.625, 78.0, 35.0, 0.44871794871794873, 18.0, 10.0, 0.5555555555555556, 14400.0, 'Chicago_Bulls', 85.0, 10.0, 1440.0, Memphis_Grizzlies
0930, 13, F, 13.0, 7.0, 0.5384615384615384, 87.0, 44.0, 0.5057471264367817, 22.0, 16.0, 0.7272727272727273, 14400.0, 'Charlotte_Hornets', 111.0, 13.0, 1107.6923076923076, Memphis_Grizzlies
0953, 13, F, 12.0, 6.0, 0.5, 84.0, 47.0, 0.5595238095238095, 13.0, 9.0, 0.6923076923076923, 14400.0, 'Portland_Trail_Blazers', 109.0, 10.0, 1440.0, Memphis_Grizzlies
0963, 13, F, 18.0, 4.0, 0.2222222222222222, 74.0, 32.0, 0.43243243243243246, 27.0, 22.0, 0.8148148148148148, 14400.0, 'New_Orleans_Pelicans', 90.0, 11.0, 1309.090909090909, Memphis_Grizzlies
0974, 13, F, 8.0, 2.0, 0.25, 74.0, 33.0, 0.44594594594594594, 27.0, 18.0, 0.6666666666666666, 14401.0, 'Toronto_Raptors', 86.0, 12.0, 1200.0833333333333, Memphis_Grizzlies
0985, 13, F, 15.0, 4.0, 0.26666666666666666, 70.0, 38.0, 0.5428571428571428, 32.0, 23.0, 0.71875, 14399.0, 'Philadelphia_76ers', 103.0, 13.0, 1107.6153846153845, Memphis_Grizzlies
1011, 13, F, 11.0, 2.0, 0.18181818181818182, 81.0, 36.0, 0.4444444444444444, 25.0, 22.0, 0.88, 14400.0, 'Utah_Jazz', 96.0, 10.0, 1440.0, Memphis_Grizzlies
1027, 13, F, 14.0, 3.0, 0.21428571428571427, 79.0, 36.0, 0.45569620253164556, 17.0, 11.0, 0.6470588235294118, 14400.0, 'Miami_Heat', 86.0, 10.0, 1440.0, Memphis_Grizzlies
1035, 13, F, 13.0, 5.0, 0.38461538461538464, 75.0, 33.0, 0.44, 17.0, 11.0, 0.6470588235294118, 14400.0, 'Indiana_Pacers', 82.0, 12.0, 1200.0, Memphis_Grizzlies
1051, 13, F, 12.0, 6.0, 0.5, 91.0, 48.0, 0.5274725274725275, 13.0, 7.0, 0.5384615384615384, 14400.0, 'Minnesota_Timberwolves', 109.0, 12.0, 1200.0, Memphis_Grizzlies
1070, 13, F, 9.0, 4.0, 0.4444444444444444, 79.0, 36.0, 0.45569620253164556, 16.0, 15.0, 0.9375, 14401.0, 'Utah_Jazz', 91.0, 11.0, 1309.1818181818182, Memphis_Grizzlies
1086, 13, F, 12.0, 2.0, 0.16666666666666666, 81.0, 41.0, 0.5061728395061729, 16.0, 9.0, 0.5625, 14401.0, 'Golden_State_Warriors', 93.0, 11.0, 1309.1818181818182, Memphis_Grizzlies
1099, 13, F, 17.0, 5.0, 0.29411764705882354, 89.0, 41.0, 0.4606741573033708, 18.0, 11.0, 0.6111111111111112, 14400.0, 'Portland_Trail_Blazers', 98.0, 12.0, 1200.0, Memphis_Grizzlies
1109, 13, F, 9.0, 5.0, 0.5555555555555556, 85.0, 38.0, 0.4470588235294118, 23.0, 13.0, 0.5652173913043478, 14400.0, 'Denver_Nuggets', 94.0, 10.0, 1440.0, Memphis_Grizzlies
1122, 13, F, 11.0, 4.0, 0.36363636363636365, 95.0, 40.0, 0.42105263157894735, 6.0, 4.0, 0.6666666666666666, 14401.0, 'Minnesota_Timberwolves', 88.0, 12.0, 1200.0833333333333, Memphis_Grizzlies
1129, 13, F, 11.0, 2.0, 0.18181818181818182, 83.0, 32.0, 0.3855421686746988, 38.0, 34.0, 0.8947368421052632, 14401.0, 'Denver_Nuggets', 100.0, 11.0, 1309.1818181818182, Memphis_Grizzlies
1154, 13, F, 14.0, 5.0, 0.35714285714285715, 86.0, 38.0, 0.4418604651162791, 17.0, 11.0, 0.6470588235294118, 14400.0, 'San_Antonio_Spurs', 92.0, 13.0, 1107.6923076923076, Memphis_Grizzlies
1167, 13, F, 20.0, 7.0, 0.35, 78.0, 43.0, 0.5512820512820513, 21.0, 14.0, 0.6666666666666666, 14400.0, 'Miami_Heat', 107.0, 10.0, 1440.0, Memphis_Grizzlies
1182, 13, F, 13.0, 5.0, 0.38461538461538464, 81.0, 44.0, 0.5432098765432098, 32.0, 24.0, 0.75, 14400.0, 'Philadelphia_76ers', 117.0, 13.0, 1107.6923076923076, Memphis_Grizzlies
1203, 13, F, 15.0, 8.0, 0.5333333333333333, 88.0, 42.0, 0.4772727272727273, 13.0, 10.0, 0.7692307692307693, 14402.0, 'Los_Angeles_Lakers', 102.0, 12.0, 1200.1666666666667, Memphis_Grizzlies
1212, 13, F, 15.0, 6.0, 0.4, 77.0, 40.0, 0.5194805194805194, 15.0, 11.0, 0.7333333333333333, 14400.0, 'Phoenix_Suns', 97.0, 10.0, 1440.0, Memphis_Grizzlies
1216, 13, F, 20.0, 5.0, 0.25, 88.0, 43.0, 0.48863636363636365, 25.0, 15.0, 0.6, 15900.0, 'Dallas_Mavericks', 106.0, 9.0, 1766.6666666666667, Memphis_Grizzlies
0009, 14, F, 15.0, 4.0, 0.26666666666666666, 82.0, 43.0, 0.524390243902439, 20.0, 15.0, 0.75, 14400.0, 'Minnesota_Timberwolves', 105.0, 10.0, 1440.0, Memphis_Grizzlies
0021, 14, F, 19.0, 7.0, 0.3684210526315789, 79.0, 35.0, 0.4430379746835443, 27.0, 20.0, 0.7407407407407407, 14402.0, 'Indiana_Pacers', 97.0, 11.0, 1309.2727272727273, Memphis_Grizzlies
0028, 14, F, 11.0, 3.0, 0.2727272727272727, 80.0, 29.0, 0.3625, 13.0, 10.0, 0.7692307692307693, 14401.0, 'Charlotte_Hornets', 71.0, 10.0, 1440.1, Memphis_Grizzlies
0045, 14, F, 14.0, 4.0, 0.2857142857142857, 76.0, 31.0, 0.40789473684210525, 37.0, 27.0, 0.7297297297297297, 14400.0, 'New_Orleans_Pelicans', 93.0, 11.0, 1309.090909090909, Memphis_Grizzlies
0065, 14, F, 17.0, 9.0, 0.5294117647058824, 80.0, 40.0, 0.5, 17.0, 13.0, 0.7647058823529411, 14400.0, 'Phoenix_Suns', 102.0, 10.0, 1440.0, Memphis_Grizzlies
0078, 14, F, 18.0, 9.0, 0.5, 81.0, 34.0, 0.41975308641975306, 17.0, 14.0, 0.8235294117647058, 14400.0, 'Oklahoma_City_Thunder', 91.0, 10.0, 1440.0, Memphis_Grizzlies
0088, 14, F, 14.0, 3.0, 0.21428571428571427, 82.0, 29.0, 0.35365853658536583, 34.0, 31.0, 0.9117647058823529, 14400.0, 'Milwaukee_Bucks', 92.0, 10.0, 1440.0, Memphis_Grizzlies
0104, 14, F, 11.0, 4.0, 0.36363636363636365, 78.0, 41.0, 0.5256410256410257, 26.0, 21.0, 0.8076923076923077, 14400.0, 'Los_Angeles_Lakers', 107.0, 10.0, 1440.0, Memphis_Grizzlies
0118, 14, F, 9.0, 6.0, 0.6666666666666666, 77.0, 39.0, 0.5064935064935064, 34.0, 27.0, 0.7941176470588235, 14401.0, 'Sacramento_Kings', 111.0, 11.0, 1309.1818181818182, Memphis_Grizzlies
0136, 14, F, 15.0, 4.0, 0.26666666666666666, 86.0, 32.0, 0.37209302325581395, 33.0, 27.0, 0.8181818181818182, 14401.0, 'Detroit_Pistons', 95.0, 10.0, 1440.1, Memphis_Grizzlies
0151, 14, F, 17.0, 7.0, 0.4117647058823529, 86.0, 46.0, 0.5348837209302325, 22.0, 20.0, 0.9090909090909091, 14400.0, 'Houston_Rockets', 119.0, 12.0, 1200.0, Memphis_Grizzlies
0166, 14, F, 10.0, 3.0, 0.3, 80.0, 35.0, 0.4375, 26.0, 19.0, 0.7307692307692307, 14401.0, 'Toronto_Raptors', 92.0, 9.0, 1600.111111111111, Memphis_Grizzlies
0176, 14, F, 16.0, 8.0, 0.5, 91.0, 48.0, 0.5274725274725275, 14.0, 13.0, 0.9285714285714286, 14400.0, 'Boston_Celtics', 117.0, 11.0, 1309.090909090909, Memphis_Grizzlies
0193, 14, F, 21.0, 7.0, 0.3333333333333333, 85.0, 42.0, 0.49411764705882355, 23.0, 16.0, 0.6956521739130435, 14400.0, 'Los_Angeles_Clippers', 107.0, 12.0, 1200.0, Memphis_Grizzlies
0222, 14, F, 22.0, 5.0, 0.22727272727272727, 80.0, 36.0, 0.45, 25.0, 22.0, 0.88, 14401.0, 'Los_Angeles_Lakers', 99.0, 11.0, 1309.1818181818182, Memphis_Grizzlies
0233, 14, F, 13.0, 6.0, 0.46153846153846156, 84.0, 45.0, 0.5357142857142857, 26.0, 16.0, 0.6153846153846154, 14400.0, 'Portland_Trail_Blazers', 112.0, 11.0, 1309.090909090909, Memphis_Grizzlies
0244, 14, F, 13.0, 3.0, 0.23076923076923078, 79.0, 38.0, 0.4810126582278481, 28.0, 18.0, 0.6428571428571429, 14400.0, 'Sacramento_Kings', 97.0, 12.0, 1200.0, Memphis_Grizzlies
0268, 14, F, 13.0, 2.0, 0.15384615384615385, 76.0, 39.0, 0.5131578947368421, 27.0, 16.0, 0.5925925925925926, 14400.0, 'Houston_Rockets', 96.0, 12.0, 1200.0, Memphis_Grizzlies
0282, 14, F, 12.0, 5.0, 0.4166666666666667, 80.0, 37.0, 0.4625, 26.0, 22.0, 0.8461538461538461, 14400.0, 'San_Antonio_Spurs', 101.0, 10.0, 1440.0, Memphis_Grizzlies
0296, 14, F, 13.0, 8.0, 0.6153846153846154, 73.0, 43.0, 0.589041095890411, 11.0, 9.0, 0.8181818181818182, 14400.0, 'Miami_Heat', 103.0, 12.0, 1200.0, Memphis_Grizzlies
0310, 14, F, 14.0, 7.0, 0.5, 85.0, 41.0, 0.4823529411764706, 29.0, 25.0, 0.8620689655172413, 14400.0, 'Dallas_Mavericks', 114.0, 11.0, 1309.090909090909, Memphis_Grizzlies
0334, 14, F, 13.0, 6.0, 0.46153846153846156, 85.0, 39.0, 0.4588235294117647, 38.0, 29.0, 0.7631578947368421, 17400.0, 'Charlotte_Hornets', 113.0, 11.0, 1581.8181818181818, Memphis_Grizzlies
0345, 14, F, 26.0, 11.0, 0.4230769230769231, 93.0, 45.0, 0.4838709677419355, 27.0, 19.0, 0.7037037037037037, 15900.0, 'Philadelphia_76ers', 120.0, 13.0, 1223.076923076923, Memphis_Grizzlies
0365, 14, F, 14.0, 5.0, 0.35714285714285715, 92.0, 42.0, 0.45652173913043476, 19.0, 16.0, 0.8421052631578947, 14401.0, 'Golden_State_Warriors', 105.0, 10.0, 1440.1, Memphis_Grizzlies
0375, 14, F, 27.0, 10.0, 0.37037037037037035, 107.0, 48.0, 0.4485981308411215, 14.0, 11.0, 0.7857142857142857, 18899.0, 'San_Antonio_Spurs', 117.0, 10.0, 1889.9, Memphis_Grizzlies
0389, 14, F, 13.0, 2.0, 0.15384615384615385, 94.0, 37.0, 0.39361702127659576, 24.0, 21.0, 0.875, 14400.0, 'Chicago_Bulls', 97.0, 11.0, 1309.090909090909, Memphis_Grizzlies
0401, 14, F, 16.0, 1.0, 0.0625, 86.0, 39.0, 0.45348837209302323, 15.0, 12.0, 0.8, 14400.0, 'Cleveland_Cavaliers', 91.0, 12.0, 1200.0, Memphis_Grizzlies
0412, 14, F, 23.0, 7.0, 0.30434782608695654, 86.0, 38.0, 0.4418604651162791, 9.0, 8.0, 0.8888888888888888, 14401.0, 'Utah_Jazz', 91.0, 9.0, 1600.111111111111, Memphis_Grizzlies
0436, 14, F, 24.0, 7.0, 0.2916666666666667, 104.0, 43.0, 0.41346153846153844, 23.0, 18.0, 0.782608695652174, 15899.0, 'Houston_Rockets', 111.0, 10.0, 1589.9, Memphis_Grizzlies
0446, 14, F, 16.0, 7.0, 0.4375, 73.0, 34.0, 0.4657534246575342, 37.0, 28.0, 0.7567567567567568, 14399.0, 'Miami_Heat', 103.0, 10.0, 1439.9, Memphis_Grizzlies
0468, 14, F, 15.0, 7.0, 0.4666666666666667, 72.0, 35.0, 0.4861111111111111, 22.0, 18.0, 0.8181818181818182, 14400.0, 'San_Antonio_Spurs', 95.0, 12.0, 1200.0, Memphis_Grizzlies
0494, 14, F, 14.0, 6.0, 0.42857142857142855, 84.0, 41.0, 0.4880952380952381, 31.0, 21.0, 0.6774193548387096, 14401.0, 'Los_Angeles_Lakers', 109.0, 11.0, 1309.1818181818182, Memphis_Grizzlies
0500, 14, F, 14.0, 2.0, 0.14285714285714285, 86.0, 37.0, 0.43023255813953487, 13.0, 9.0, 0.6923076923076923, 14400.0, 'Denver_Nuggets', 85.0, 12.0, 1200.0, Memphis_Grizzlies
0513, 14, F, 15.0, 7.0, 0.4666666666666667, 82.0, 43.0, 0.524390243902439, 19.0, 12.0, 0.631578947368421, 14400.0, 'New_York_Knicks', 105.0, 13.0, 1107.6923076923076, Memphis_Grizzlies
0526, 14, F, 17.0, 5.0, 0.29411764705882354, 79.0, 35.0, 0.4430379746835443, 11.0, 11.0, 1.0, 14400.0, 'Atlanta_Hawks', 86.0, 12.0, 1200.0, Memphis_Grizzlies
0541, 14, F, 17.0, 6.0, 0.35294117647058826, 82.0, 36.0, 0.43902439024390244, 22.0, 17.0, 0.7727272727272727, 14400.0, 'New_Orleans_Pelicans', 95.0, 11.0, 1309.090909090909, Memphis_Grizzlies
0560, 14, F, 21.0, 9.0, 0.42857142857142855, 100.0, 48.0, 0.48, 24.0, 17.0, 0.7083333333333334, 17400.0, 'Phoenix_Suns', 122.0, 10.0, 1740.0, Memphis_Grizzlies
0576, 14, F, 17.0, 3.0, 0.17647058823529413, 83.0, 39.0, 0.46987951807228917, 29.0, 22.0, 0.7586206896551724, 14400.0, 'Brooklyn_Nets', 103.0, 13.0, 1107.6923076923076, Memphis_Grizzlies
0588, 14, F, 14.0, 3.0, 0.21428571428571427, 87.0, 40.0, 0.45977011494252873, 29.0, 23.0, 0.7931034482758621, 14401.0, 'Orlando_Magic', 106.0, 9.0, 1600.111111111111, Memphis_Grizzlies
0604, 14, F, 15.0, 8.0, 0.5333333333333333, 77.0, 39.0, 0.5064935064935064, 24.0, 16.0, 0.6666666666666666, 14400.0, 'Portland_Trail_Blazers', 102.0, 9.0, 1600.0, Memphis_Grizzlies
0616, 14, F, 22.0, 3.0, 0.13636363636363635, 85.0, 36.0, 0.4235294117647059, 22.0, 20.0, 0.9090909090909091, 14400.0, 'Dallas_Mavericks', 95.0, 11.0, 1309.090909090909, Memphis_Grizzlies
0630, 14, F, 7.0, 1.0, 0.14285714285714285, 74.0, 34.0, 0.4594594594594595, 29.0, 23.0, 0.7931034482758621, 14401.0, 'Toronto_Raptors', 92.0, 11.0, 1309.1818181818182, Memphis_Grizzlies
0654, 14, F, 14.0, 6.0, 0.42857142857142855, 79.0, 37.0, 0.46835443037974683, 25.0, 21.0, 0.84, 14400.0, 'Philadelphia_76ers', 101.0, 11.0, 1309.090909090909, Memphis_Grizzlies
0670, 14, F, 18.0, 7.0, 0.3888888888888889, 76.0, 36.0, 0.47368421052631576, 26.0, 24.0, 0.9230769230769231, 14400.0, 'Orlando_Magic', 103.0, 10.0, 1440.0, Memphis_Grizzlies
0678, 14, F, 21.0, 10.0, 0.47619047619047616, 79.0, 42.0, 0.5316455696202531, 20.0, 15.0, 0.75, 14400.0, 'Dallas_Mavericks', 109.0, 11.0, 1309.090909090909, Memphis_Grizzlies
0693, 14, F, 16.0, 3.0, 0.1875, 88.0, 39.0, 0.4431818181818182, 27.0, 18.0, 0.6666666666666666, 14400.0, 'Denver_Nuggets', 99.0, 12.0, 1200.0, Memphis_Grizzlies
0710, 14, F, 12.0, 3.0, 0.25, 92.0, 34.0, 0.3695652173913043, 17.0, 14.0, 0.8235294117647058, 14400.0, 'Oklahoma_City_Thunder', 85.0, 11.0, 1309.090909090909, Memphis_Grizzlies
0725, 14, F, 11.0, 3.0, 0.2727272727272727, 83.0, 36.0, 0.43373493975903615, 34.0, 27.0, 0.7941176470588235, 14402.0, 'Phoenix_Suns', 102.0, 10.0, 1440.2, Memphis_Grizzlies
0740, 14, F, 13.0, 6.0, 0.46153846153846156, 80.0, 38.0, 0.475, 22.0, 18.0, 0.8181818181818182, 14400.0, 'Utah_Jazz', 100.0, 10.0, 1440.0, Memphis_Grizzlies
0754, 14, F, 12.0, 2.0, 0.16666666666666666, 66.0, 33.0, 0.5, 18.0, 13.0, 0.7222222222222222, 13850.0, 'Minnesota_Timberwolves', 81.0, 10.0, 1385.0, Memphis_Grizzlies
0767, 14, F, 13.0, 3.0, 0.23076923076923078, 92.0, 36.0, 0.391304347826087, 21.0, 19.0, 0.9047619047619048, 14401.0, 'Atlanta_Hawks', 94.0, 10.0, 1440.1, Memphis_Grizzlies
0786, 14, F, 19.0, 6.0, 0.3157894736842105, 81.0, 36.0, 0.4444444444444444, 25.0, 17.0, 0.68, 14400.0, 'Brooklyn_Nets', 95.0, 10.0, 1440.0, Memphis_Grizzlies
0795, 14, F, 11.0, 2.0, 0.18181818181818182, 84.0, 32.0, 0.38095238095238093, 30.0, 23.0, 0.7666666666666667, 14179.0, 'Oklahoma_City_Thunder', 89.0, 12.0, 1181.5833333333333, Memphis_Grizzlies
